Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.039290155885403	363	|` Why , I feel all thin , sort of stretched , if you know what I mean : like butter that has been scraped over too much bread . |	|That ca n't be right . |	|I need a change , or something . ' |	0										
0.86478504126652	692	|Suddenly the wizard 's head appeared at the window . |	|` If you do n't let me in , Frodo , I shall blow your door right down your hole and out through the hill , ' he said . |	|` My dear Gandalf ! |	2	Frodo Baggins	Gandalf								
0.224778743897943	357	|Probably a permanent holiday : I do n't expect I shall return . |	|In fact , I do n't mean to , and I have made all arrangements . ' |	|I am old , Gandalf . |	1	DEFAULT									
0.441076391068996	34	|` Baggins is his name , but he 's more than half a Brandybuck , they say . |	|It beats me why any Baggins of Hobbiton should go looking for a wife away there in Buckland , where folks are so queer . ' |	|` And no wonder they 're queer , ' put in Daddy Twofoot -LRB- the Gaffer 's next-door neighbour -RRB- , ` if they live on the wrong side of the Brandywine River , and right agin the Old Forest . |	1	DEFAULT									
0.128751424798262	617	|For the collection of HUGO BRACEGIRDLE , from a contributor , on an -LRB- empty -RRB- book-case . |	|Hugo was a great borrower of books , and worse than usual at returning them . |	|For LOBELIA SACKVILLE-BAGGINS , as a PRESENT , on a case of silver spoons . |	1	Hugo Bracegirdle									
0.674265243802097	509	|` Very well , ' said Bilbo , ` it goes to Frodo with all the rest . ' |	|He drew a deep breath . |	|` And now I really must be starting , or somebody else will catch me . |	1	Mr. Bilbo Baggins									
0.248407860933735	356	|I feel I need a holiday , a very long holiday , as I have told you before . |	|Probably a permanent holiday : I do n't expect I shall return . |	|In fact , I do n't mean to , and I have made all arrangements . ' |	1	DEFAULT									
0.739384822028518	450	|It has got far too much hold on you . |	|Let it go ! |	|And then you can go yourself , and be free . ' |	0										
0.753654590875323	279	|This was ridiculous . |	|Many of his guests , and especially the Sackville-Bagginses , were insulted , feeling sure they had only been asked to fill up the required number , like goods in a package . |	|` One Gross , indeed ! |	1	DEFAULT									
0.073033607515379	283	|It is also , if I may be allowed to refer to ancient history , the anniversary of my arrival by barrel at Esgaroth on the Long Lake ; though the fact that it was my birthday slipped my memory on that occasion . |	|I was only fifty-one then , and birthdays did not seem so important . |	|The banquet was very splendid , however , though I had a bad cold at the time , I remember , and could only say ` thagyou very buch ' . |	1	DEFAULT									
0.110243647619742	634	|There was plenty of everything left for Frodo . |	|And , of course , all the chief treasures , as well as the books , pictures , and more than enough furniture , were left in his possession . |	|There was , however , no sign nor mention of money or jewellery : not a penny-piece or a glass bead was given away . |	1	Frodo Baggins									
0.540474722556181	478	|I 'm not a thief , whatever he said . ' ' |	|I have never called you one , ' Gandalf answered . |	|` And I am not one either . |	2	DEFAULT	Gandalf								
0.013124135929984	53	|So Mr. Frodo is his first and second cousin , once removed either way , as the saying is , if you follow me . |	|And Mr. Drogo was staying at Brandy Flail with his father-in-law , old Master Gorbadoc , as he often did after his marriage -LRB- him being partial to his vittles , and old Gorbadoc keeping a mighty generous table -RRB- ; and he went out boating on the Brandywine River ; and he and his wife were drownded , and poor Mr. Frodo only a child and all . ' |	|` I 've heard they went on the water after dinner in the moonlight , ' said Old Noakes ; ` and it was Drogo 's weight as sunk the boat . ' |	3	Mr. Drogo	Gorbadoc	Frodo Baggins							
0.831799690956953	108	|Small hobbit-children ran after the cart all through Hobbiton and right up the hill . |	|It had a cargo of fireworks , as they rightly guessed . |	|At Bilbo 's front door the old man began to unload : there were great bundles of fireworks of all sorts and shapes , each labelled with a large red G and the elf-rune , . |	0										
0.519319157186865	569	|I wish -1 mean , I hoped until this evening that it was only a joke , ' said Frodo . |	|` But I knew in my heart that he really meant to go . |	|He always used to joke about serious things . |	2	Frodo Baggins	DEFAULT								
0.338811516568171	101	|The startled hobbits peered out of lamplit doors to gape at it . |	|It was driven by outlandish folk , singing strange songs : dwarves with long beards and deep hoods . |	|A few of them remained at Bag End . |	0										
0.740128151056813	467	|Then you will see Gandalf the Grey uncloaked . ' |	|He took a step towards the hobbit , and he seemed to grow tall and menacing ; his shadow filled the little room . |	|Bilbo backed away to the wall , breathing hard , his hand clutching at his pocket . |	1	Gandalf									
0.161549793349081	541	|` What fun ! |	|What fun to be off again , off on the Road with dwarves ! |	|This is what I have really been longing for , for years ! |	0										
0.906113573692699	308	|But old Rory Brandybuck was not so sure . |	|Neither age nor an enormous dinner had clouded his wits , and he said to his daughter-in-law , Esmeralda : ` There 's something fishy in this , my dear ! |	|I believe that mad Baggins is off again . |	2	Rory Brandybuck	Esmeralda								
0.176085704316453	714	|` Oh , not what he told the dwarves and put in his book , ' said Frodo . |	|` He told me the true story soon after I came to live here . |	|He said you had pestered him till he told you , so I had better know too . |	2	DEFAULT	Frodo Baggins								
0.04734163736703	278	|No cheers . |	|This was ridiculous . |	|Many of his guests , and especially the Sackville-Bagginses , were insulted , feeling sure they had only been asked to fill up the required number , like goods in a package . |	0										
0.250183164524475	601	|Then a number of other people came -LRB- without orders -RRB- : Bagginses , and Boffins , and Bolgers , and Tooks , and other guests that lived or were staying near . |	|By mid-day , when even the best-fed were out and about again , there was a large crowd at Bag End , uninvited but not unexpected . |	|Frodo was waiting on the step , smiling , but looking rather tired and worried . |	0										
0.804427149313968	388	|It 's time he was his own master now . ' |	|` Everything ? ' |	|said Gandalf . |	0										
0.500738022363981	28	|Both father and son were on very friendly terms with Bilbo and Frodo . |	|They lived on the Hill itself , in Number 3 Bagshot Row just below Bag End . ' |	|A very nice well-spoken gentlehobbit is Mr. Bilbo , as I 've always said , ' the Gaffer declared . |	0										
0.92356762324548	109	|It had a cargo of fireworks , as they rightly guessed . |	|At Bilbo 's front door the old man began to unload : there were great bundles of fireworks of all sorts and shapes , each labelled with a large red G and the elf-rune , . |	|That was Gandalf s mark , of course , and the old man was Gandalf the Wizard , whose fame in the Shire was due mainly to his skill with fires , smokes , and lights . |	1	Mr. Bilbo Baggins									
0.027321878487704	311	|Silly old fool . |	|But why worry ? |	|He has n't taken the vittles with him . ' |	0										
0.801552087436088	495	|` Then trust mine , ' said Gandalf . |	|` It is quite made up . |	|Go away and leave it behind . |	0										
0.856915906954519	244	|Deafening cheers . |	|Cries of Yes -LRB- and No -RRB- . |	|Noises of trumpets and horns , pipes and flutes , and other musical instruments . |	0										
0.918733008679809	195	|It shaped itself like a mountain seen in the distance , and began to glow at the summit . |	|It spouted green and scarlet flames . |	|Out flew a red-golden dragon - not life-size , but terribly life-like : fire came from his jaws , his eyes glared down ; there was a roar , and he whizzed three times over the heads of the crowd . |	0										
0.121300367961509	150	|Bilbo was busy : writing invitations , ticking off answers , packing up presents , and making some private preparations of his own . |	|From the time of Gandalf s arrival he remained hidden from view . |	|One morning the hobbits woke to find the large field , south of Bilbo 's front door , covered with ropes and poles for tents and pavilions . |	2	Gandalf	Mr. Bilbo Baggins								
0.873910231980997	606	|Some of the visitors he invited to come inside , as Bilbo had left ` messages ' for them . |	|Inside in the hall there was piled a large assortment of packages and parcels and small articles of furniture . |	|On every item there was a label tied . |	0										
0.79512106184293	404	|Gandalf looked again very hard at Bilbo , and there was a gleam in his eyes . ' |	|I think , Bilbo , ' he said quietly , ' I should leave it behind . |	|Do n't you want to ? ' |	2	Mr. Bilbo Baggins	Gandalf								
0.533359180588645	81	|Mr. Bilbo has learned him his letters - meaning no harm , mark you , and I hope no harm will come of it . |	|` Elves and Dragons ' Isays to him . |	|` Cabbages and potatoes are better for me and you . |	1	Mr. Bilbo Baggins									
0.540721456020727	354	|Are you going any further ? ' |	|` Yes , I am . |	|I feel I need a holiday , a very long holiday , as I have told you before . |	1	DEFAULT									
0.767616871634037	459	|` Well , if you want my ring yourself , say so ! ' |	|cried Bilbo . |	|` But you wo n't get it . |	1	Mr. Bilbo Baggins									
0.841194471082153	37	|That 's a dark bad place , if half the tales be true . ' |	|` You 're right , Dad ! |	|` said the Gaffer . |	1	DEFAULT									
0.720611805429589	602	|By mid-day , when even the best-fed were out and about again , there was a large crowd at Bag End , uninvited but not unexpected . |	|Frodo was waiting on the step , smiling , but looking rather tired and worried . |	|He welcomed all the callers , but he had not much more to say than before . |	1	Frodo Baggins									
0.252700990493682	407	|` Well yes - and no . |	|Now it comes to it , I do n't like parting with it at all , I may say . |	|And I do n't really see why I should . |	1	DEFAULT									
0.155644137104129	386	|I am leaving everything to him , of course , except a few oddments . |	|I hope he will be happy , when he gets used to being on his own . |	|It 's time he was his own master now . ' |	2	DEFAULT	DEFAULT								
0.125898313632913	501	|Presently he sighed . |	|` All right , ' he said with an effort . |	|I will . ' |	1	DEFAULT									
0.610864124126285	245	|Cries of Yes -LRB- and No -RRB- . |	|Noises of trumpets and horns , pipes and flutes , and other musical instruments . |	|There were , as has been said , many young hobbits present . |	0										
0.216097209644256	47	|` Drownded ? ' |	|said several voices . |	|They had heard this and other darker rumours before , of course ; but hobbits have a passion for family history , and they were ready to hear it again . |	0										
0.888068995615827	25	|No one had a more attentive audience than old Ham Gamgee , commonly known as the Gaffer . |	|He held forth at The Ivy Bush , a small inn on the Bywater road ; and he spoke with some authority , for he had tended the garden at Bag End for forty years , and had helped old Holman in the same job before that . |	|Now that he was himself growing old and stiff in the joints , the job was mainly carried on by his youngest son , Sam Gamgee . |	2	Ham Gamgee	Holman								
0.349782346639771	456	|` All your long life we have been friends , and you owe me something . |	|Come ! |	|Do as you promised : give it up ! ' |	0										
0.767319205086842	179	|There were toys the like of which they had never seen before , all beautiful and some obviously magical . |	|Many of them had indeed been ordered a year before , and had come all the way from the Mountain and from Dale , and were of real dwarf-make . |	|When every guest had been welcomed and was finally inside the gate , there were songs , dances , music , games , and , of course , food and drink . |	0										
0.85439665881358	50	|` Well , so they say , ' said the Gaffer . |	|` You see : Mr. Drogo , he married poor Miss Primula Brandybuck . |	|She was our Mr. Bilbo 's first cousin on the mother 's side -LRB- her mother being the youngest of the Old Took 's daughters -RRB- ; and Mr. Drogo was his second cousin . |	3	Mr. Drogo	DEFAULT	Primula Brandybuck							
0.021949593787728	423	|Bilbo flushed , and there was an angry light in his eyes . |	|His kindly face grew hard . |	|` Why not ? ' |	1	Mr. Bilbo Baggins									
0.005488138042444	583	|exclaimed Frodo . |	|` Has he left me that ? |	|I wonder why . |	2	DEFAULT	Frodo Baggins								
0.575985847502223	140	|` Who will laugh , I wonder ? ' |	|said Gandalf , shaking his head . |	|` We shall see , ' said Bilbo . |	1	Gandalf									
0.908687632495632	218	|After the feast -LRB- more or less -RRB- came the Speech . |	|Most of the company were , however , now in a tolerant mood , at that delightful stage which they called ' filling up the corners ' . |	|They were sipping their favourite drinks , and nibbling at their favourite dainties , and their fears were forgotten . |	0										
0.787461609500374	674	|Why did n't you go too ? |	|You do n't belong here ; you 're no Baggins - you - you 're a Brandybuck ! ' |	|` Did you hear that , Merry ? |	1	DEFAULT									
0.198318987535663	148	|A notice appeared on the gate at Bag End : NO ADMITTANCE EXCEPT ON PARTY BUSINESS . |	|Even those who had , or pretended to have Party Business were seldom allowed inside . |	|Bilbo was busy : writing invitations , ticking off answers , packing up presents , and making some private preparations of his own . |	0										
0.5961638658976	440	|` But I say it now . |	|And why not ? |	|Even if Gollum said the same once . |	0										
0.27783287932287	97	|That very month was September , and as fine as you could ask . |	|A day or two later a rumour -LRB- probably started by the knowledgeable Sam -RRB- was spread about that there were going to be fireworks - fireworks , what is more , such as had not been seen in the Shire for nigh on a century , not indeed since the Old Took died . |	|Days passed and The Day drew nearer . |	1	Sam Gamgee									
0.219527283752437	612	|Dora was Drogo 's sister and the eldest surviving female relative of Bilbo and Frodo ; she was ninety-nine , and had written reams of good advice for more than half a century . |	|For MILO BURROWS , hoping it will be useful , from B.B. , on a gold pen and ink-bottle . |	|Milo never answered letters . |	1	Milo Burrows									
0.507542606065426	734	|` You are very mysterious ! |	|What are you afraid of ? ' ' |	|I am not certain , so I will say no more . |	0										
0.017934180364177	338	|` Hullo ! ' |	|said Bilbo . ' |	|I wondered if you would turn up . ' ' |	1	Mr. Bilbo Baggins									
0.401332489009669	636	|There was , however , no sign nor mention of money or jewellery : not a penny-piece or a glass bead was given away . |	|Frodo had a very trying time that afternoon . |	|A false rumour that the whole household was being distributed free spread like wildfire ; and before long the place was packed with people who had no business there , but could not be kept out . |	1	Frodo Baggins									
0.444922658666458	88	|` Ah , but he has likely enough been adding to what he brought at first , ' argued the miller , voicing common opinion . |	|` He 's often away from home . |	|And look at the outlandish folk that visit him : dwarves coming at night , and that old wandering conjuror , Gandalf , and all . |	1	DEFAULT									
0.629851432347656	728	|` Neither do I , ' answered the wizard . ' |	|I have merely begun to wonder about the ring , especially since last night . |	|No need to worry . |	1	DEFAULT									
0.621834466814856	76	|And in the middle of it all Mr. Bilbo comes up the Hill with a pony and some mighty big bags and a couple of chests . |	|I do n't doubt they were mostly full of treasure he had picked up in foreign parts , where there be mountains of gold , they say ; but there was n't enough to fill tunnels . |	|But my lad Sam will know more about that . |	2	DEFAULT	Mr. Bilbo Baggins								
0.731954285968509	503	|I will . ' |	|Then he shrugged his shoulders , and smiled rather ruefully . |	|` After all that 's what this party business was all about , really : to give away lots of birthday presents , and somehow make it easier to give it away at the same time . |	1	DEFAULT									
0.039435798638059	51	|` You see : Mr. Drogo , he married poor Miss Primula Brandybuck . |	|She was our Mr. Bilbo 's first cousin on the mother 's side -LRB- her mother being the youngest of the Old Took 's daughters -RRB- ; and Mr. Drogo was his second cousin . |	|So Mr. Frodo is his first and second cousin , once removed either way , as the saying is , if you follow me . |	3	Primula Brandybuck	Mr. Bilbo Baggins	Mr. Drogo							
0.192031548480109	30	|A very nice well-spoken gentlehobbit is Mr. Bilbo , as I 've always said , ' the Gaffer declared . |	|With perfect truth : for Bilbo was very polite to him , calling him ` Master Hamfast ' , and consulting him constantly upon the growing of vegetables - in the matter of ` roots ' , especially potatoes , the Gaffer was recognized as the leading authority by all in the neighbourhood -LRB- including himself -RRB- . |	|` But what about this Frodo that lives with him ? ' |	2	Mr. Bilbo Baggins	Ham Gamgee								
0.800078479837505	135	|` Very well . |	|It is no good saying any more . |	|Stick to your plan - your whole plan , mind - and I hope it will turn out for the best , for you , and for all of us . ' ' |	0										
0.013945829317597	362	|` he snorted . |	|` Why , I feel all thin , sort of stretched , if you know what I mean : like butter that has been scraped over too much bread . |	|That ca n't be right . |	1	DEFAULT									
0.774684770076046	75	|I 'd not long come prentice to old Holman -LRB- him being my dad 's cousin -RRB- , but he had me up at Bag End helping him to keep folks from trampling and trapessing all over the garden while the sale was on . |	|And in the middle of it all Mr. Bilbo comes up the Hill with a pony and some mighty big bags and a couple of chests . |	|I do n't doubt they were mostly full of treasure he had picked up in foreign parts , where there be mountains of gold , they say ; but there was n't enough to fill tunnels . |	1	Mr. Bilbo Baggins									
0.083520071548786	512	|I have said good-bye , and I could n't bear to do it all over again . ' |	|He picked up his bag and moved to the door . |	|` You have still got the ring in your pocket , ' said the wizard . |	1	DEFAULT									
0.963871303767829	58	|` There is n't no call to go talking of pushing and pulling . |	|Boats are quite tricky enough for those that sit still without looking further for the cause of trouble . |	|Anyway : there was this Mr. Frodo left an orphan and stranded , as you might say , among those queer Bucklanders , being brought up anyhow in Brandy Hall . |	0										
0.052603883764316	269	|I should say : OUR birthday . |	|For it is , of course , also the birthday of my heir and nephew , Frodo . |	|He comes of age and into his inheritance today . |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.348176589352057	401	|he said softly to himself . |	|` Yet after all , why not ? |	|Why should n't it stay there ? ' |	0										
0.854914317387802	699	|I thought it was Lobelia . ' |	|` Then I forgive you . |	|But I saw her some time ago , driving a pony-trap towards Bywater with a face that would have curdled new milk . ' |	1	DEFAULT									
0.854338123901738	159	|More promising still -LRB- to the hobbits ' mind -RRB- : an enormous open-air kitchen was erected in the north corner of the field . |	|A draught of cooks , from every inn and eating-house for miles around , arrived to supplement the dwarves and other odd folk that were quartered at Bag End . |	|Excitement rose to its height . |	0										
0.933115805580946	540	|He looked up , sniffing the air . |	|` What fun ! |	|What fun to be off again , off on the Road with dwarves ! |	0										
0.363296113153548	573	|I think really he preferred slipping off quietly in the end , ' said Gandalf . |	|` Do n't be too troubled . |	|He 'll be all right - now . |	0										
0.978763997836997	659	|` Only one thing is clear to me , ' said Otho , ` and that is that you are doing exceedingly well out of it . |	|I insist on seeing the will . ' |	|Otho would have been Bilbo 's heir , but for the adoption of Frodo . |	1	Otho									
0.219673004319658	224	|Flear ! |	|Hear ! ' |	|they shouted , and kept on repeating it in chorus , seeming reluctant to follow their own advice . |	0										
0.399167192493015	349	|You are an interfering old busybody , ' laughed Bilbo , ` but I expect you know best , as usual . ' ' |	|I do - when I know anything . |	|But I do n't feel too sure about this whole affair . |	1	Mr. Bilbo Baggins									
0.468393972663088	193	|The lights went out . |	|A great smoke went up . |	|It shaped itself like a mountain seen in the distance , and began to glow at the summit . |	0										
0.305049659434286	271	|He comes of age and into his inheritance today . |	|Some perfunctory clapping by the elders ; and some loud shouts of ' Frodo ! |	|Frodo ! |	1	Frodo Baggins									
0.126313374911915	377	|` Oh , they may , in years to come . |	|Frodo has read some already , as far as it has gone . |	|You 'll keep an eye on Frodo , wo n't you ? ' |	1	Frodo Baggins									
0.349497931006406	239	|Many Happy Returns ! ' |	|they shouted , and they hammered joyously on the tables . |	|Bilbo was doing splendidly . |	0										
0.785194176016383	238	|Hurray ! |	|Many Happy Returns ! ' |	|they shouted , and they hammered joyously on the tables . |	0										
0.76870515122605	52	|She was our Mr. Bilbo 's first cousin on the mother 's side -LRB- her mother being the youngest of the Old Took 's daughters -RRB- ; and Mr. Drogo was his second cousin . |	|So Mr. Frodo is his first and second cousin , once removed either way , as the saying is , if you follow me . |	|And Mr. Drogo was staying at Brandy Flail with his father-in-law , old Master Gorbadoc , as he often did after his marriage -LRB- him being partial to his vittles , and old Gorbadoc keeping a mighty generous table -RRB- ; and he went out boating on the Brandywine River ; and he and his wife were drownded , and poor Mr. Frodo only a child and all . ' |	3	Frodo Baggins	Mr. Bilbo Baggins	Mr. Drogo							
0.289592708766402	84	|Do n't go getting mixed up in the business of your betters , or you 'll land in trouble too big for you , ' I says to him . |	|And I might say it to others , ' he added with a look at the stranger and the miller . |	|But the Gaffer did not convince his audience . |	1	DEFAULT									
0.516119668965373	624	|Bilbo 's residence had got rather cluttered up with things in the course of his long life . |	|It was a tendency of hobbit-holes to get cluttered up : for which the custom of giving so many birthday-presents was largely responsible . |	|Not , of course , that the birthday-presents were always new , there were one or two old mathoms of forgotten uses that had circulated all around the district ; but Bilbo had usually given new presents , and kept those that he received . |	0										
0.495060528987373	742	|` Why , I thought you were staying on for at least a week . |	|I was looking forward to your help . ' ' |	|I did mean to - but I have had to change my mind . |	2	DEFAULT	DEFAULT								
0.536147836885875	528	|` Well , that 's that , ' he said . |	|` Now I 'm off ! ' |	|They went out into the hall . |	1	DEFAULT									
0.779026657540198	332	|They were rather too large for him . |	|He then went into his study , and from a large strong-box took out a bundle wrapped in old cloths , and a leather-bound manuscript ; and also a large bulky envelope . |	|The book and bundle he stuffed into the top of a heavy bag that was standing there , already nearly full . |	1	DEFAULT									
0.212492684175953	280	|Many of his guests , and especially the Sackville-Bagginses , were insulted , feeling sure they had only been asked to fill up the required number , like goods in a package . |	|` One Gross , indeed ! |	|Vulgar expression . ' |	0										
0.934892305937956	387	|I hope he will be happy , when he gets used to being on his own . |	|It 's time he was his own master now . ' |	|` Everything ? ' |	1	DEFAULT									
0.182668652371489	335	|Into the envelope he slipped his golden ring , and its fine chain , and then sealed it , and addressed it to Frodo . |	|At first he put it on the mantelpiece , but suddenly he removed it and stuck it in his pocket . |	|At that moment the door opened and Gandalf came quickly in . |	1	DEFAULT									
0.210970695461814	246	|Noises of trumpets and horns , pipes and flutes , and other musical instruments . |	|There were , as has been said , many young hobbits present . |	|Hundreds of musical crackers had been pulled . |	0										
0.332155138920296	114	|Hence the excitement of the hobbit-children . ' |	|G for Grand ! |	|` they shouted , and the old man smiled . |	0										
0.737373216854346	200	|That is the signal for supper ! ' |	|said Bilbo . |	|The pain and alarm vanished at once , and the prostrate hobbits leaped to their feet . |	1	Mr. Bilbo Baggins									
0.473736740897825	235	|Also my good Sackville-Bagginses that I welcome back at last to Bag End . |	|Today is my one hundred and eleventh birthday : I am eleventy-one today ! ' |	|Hurray ! |	1	DEFAULT									
0.233517555347594	396	|` There on the mantelpiece . |	|Well , no ! |	|Here it is in my pocket ! ' |	0										
0.308721624436331	736	|I am not certain , so I will say no more . |	|I may be able to tell you something when I come back . |	|I am going off at once : so this is good-bye for the present . ' |	1	DEFAULT									
0.68886709773262	11	|` It is n't natural , and trouble will come of it ! ' |	|But so far trouble had not come ; and as Mr. Baggins was generous with his money , most people were willing to forgive him his oddities and his good fortune . |	|He remained on visiting terms with his relatives -LRB- except , of course , the Sackville-Bagginses -RRB- , and he had many devoted admirers among the hobbits of poor and unimportant families . |	1	Mr. Bilbo Baggins									
0.152294669887142	737	|I may be able to tell you something when I come back . |	|I am going off at once : so this is good-bye for the present . ' |	|He got up . |	1	DEFAULT									
0.609409638860992	54	|And Mr. Drogo was staying at Brandy Flail with his father-in-law , old Master Gorbadoc , as he often did after his marriage -LRB- him being partial to his vittles , and old Gorbadoc keeping a mighty generous table -RRB- ; and he went out boating on the Brandywine River ; and he and his wife were drownded , and poor Mr. Frodo only a child and all . ' |	|` I 've heard they went on the water after dinner in the moonlight , ' said Old Noakes ; ` and it was Drogo 's weight as sunk the boat . ' |	|` And / heard she pushed him in , and he pulled her in after him , ' said Sandy man , the Hobbiton miller . |	2	Old Noakes	Mr. Drogo								
0.16000180501309	563	|Goodbye , my dear Bilbo - until our next meeting ! ' |	|he said softly and went back indoors . |	|Frodo came in soon afterwards , and found him sitting in the dark , deep in thought . |	1	DEFAULT									
0.08323505795159	613	|For MILO BURROWS , hoping it will be useful , from B.B. , on a gold pen and ink-bottle . |	|Milo never answered letters . |	|For ANGELICA 'S use , from Uncle Bilbo , on a round convex mirror . |	1	Milo Burrows									
0.717211407151645	382	|In fact he offered to once , just before the party . |	|But he does not really want to , yet . |	|I want to see the wild country again before I die , and the Mountains ; but he is still in love with the Shire , with woods and fields and little rivers . |	1	DEFAULT									
0.502089823480567	9	|There were some that shook their heads and thought this was too much of a good thing ; it seemed unfair that anyone should possess -LRB- apparently -RRB- perpetual youth as well as -LRB- reputedly -RRB- inexhaustible wealth . |	|` It will have to be paid for , ' they said . |	|` It is n't natural , and trouble will come of it ! ' |	0										
0.003234920175938	320	|Most of the guests went on eating and drinking and discussing Bilbo Baggins ' oddities , past and present ; but the Sackville-Bagginses had already departed in wrath . |	|Frodo did not want to have any more to do with the party . |	|He gave orders for more wine to be served ; then he got up and drained his own glass silently to the health of Bilbo , and slipped out of the pavilion . |	1	Frodo Baggins									
0.550227564055395	397	|Well , no ! |	|Here it is in my pocket ! ' |	|He hesitated . |	1	DEFAULT									
0.223573864628055	476	|It is mine is n't it ? |	|I found it , and Gollum would have killed me , if I had n't kept it . |	|I 'm not a thief , whatever he said . ' ' |	2	DEFAULT	Gollum								
0.185379933151742	577	|There it is ! ' |	|Frodo took the envelope from the mantelpiece , and glanced at it , but did not open it . |	|` You 'll find his will and all the other documents in there , I think , ' said the wizard . |	1	Frodo Baggins									
0.799130931692428	669	|He snapped his fingers under Frodo 's nose and slumped off . |	|But Lobelia was not so easily got rid of . |	|A little later Frodo came out of the study to see how things were going on and found her still about the place , investigating nooks and comers and tapping the floors . |	1	Lobelia									
0.105099463619701	630	|The poorer hobbits , and especially those of Bagshot Row , did very well . |	|Old Gaffer Gamgee got two sacks of potatoes , a new spade , a woollen waistcoat , and a bottle of ointment for creaking joints . |	|Old Rory Brandybuck , in return for much hospitality , got a dozen bottles of Old Winyards : a strong red wine from the Southfarthing , and now quite mature , as it had been laid down by Bilbo 's father . |	1	Ham Gamgee									
0.105974531476544	222	|My dear People , began Bilbo , rising in his place . ' |	|Flear ! |	|Flear ! |	0										
0.591688139822388	621	|Fobelia knew that quite well . |	|When she arrived later in the day , she took the point at once , but she also took the spoons . |	|This is only a small selection of the assembled presents . |	1	Fobelia									
0.999863248517152	722	|It was very unlike Bilbo to do so , anyway ; and I thought it rather odd . ' |	|` So did I . |	|But odd things may happen to people that have such treasures - if they use them . |	1	DEFAULT									
0.727256163981086	177	|On this occasion the presents were unusually good . |	|The hobbit-children were so excited that for a while they almost forgot about eating . |	|There were toys the like of which they had never seen before , all beautiful and some obviously magical . |	0										
0.005246843986657	557	|And whither then ? |	|I can not say . |	|He paused , silent for a moment . |	1	DEFAULT									
0.166806876789106	115	|G for Grand ! |	|` they shouted , and the old man smiled . |	|They knew him by sight , though he only appeared in Hobbiton occasionally and never stopped long ; but neither they nor any but the oldest of their elders had seen one of his firework displays - they now belonged to the legendary past . |	0										
0.964758255736135	249	|Most of them bore the mark DALE on them ; which did not convey much to most of the hobbits , but they all agreed they were marvellous crackers . |	|They contained instruments , small , but of perfect make and enchanting tones . |	|Indeed , in one corner some of the young Tooks and Brandybucks , supposing Uncle Bilbo to have finished -LRB- since he had plainly said all that was necessary -RRB- , now got up an impromptu orchestra , and began a merry dance-tune . |	0										
0.114996937522479	73	|Mr. Bilbo is free with his money , and there seems no lack of it ; but I know of no tunnel-making . |	|I saw Mr. Bilbo when he came back , a matter of sixty years ago , when I was a lad . |	|I 'd not long come prentice to old Holman -LRB- him being my dad 's cousin -RRB- , but he had me up at Bag End helping him to keep folks from trampling and trapessing all over the garden while the sale was on . |	2	DEFAULT	Mr. Bilbo Baggins								
0.835362965947728	337	|At that moment the door opened and Gandalf came quickly in . |	|` Hullo ! ' |	|said Bilbo . ' |	0										
0.276421559120025	347	|You have wisely kept that ring secret all these years , and it seemed to me necessary to give your guests something else that would seem to explain your sudden vanishment . ' |	|` And would spoil my joke . |	|You are an interfering old busybody , ' laughed Bilbo , ` but I expect you know best , as usual . ' ' |	1	Mr. Bilbo Baggins									
0.476753384775014	551	|I do n't care . |	|Do n't you worry about me ! |	|I am as happy now as I have ever been , and that is saying a great deal . |	2	DEFAULT	DEFAULT								
0.203933761309128	285	|The banquet was very splendid , however , though I had a bad cold at the time , I remember , and could only say ` thagyou very buch ' . |	|I now repeat it more correctly : Thank you very much for coming to my little party . |	|Obstinate silence . |	1	DEFAULT									
0.233670952844474	620	|Bilbo believed that she had acquired a good many of his spoons , while he was away on his former journey . |	|Fobelia knew that quite well . |	|When she arrived later in the day , she took the point at once , but she also took the spoons . |	1	Fobelia									
0.55555872359278	525	|Before he could pick it up , the wizard stooped and seized it and set it in its place . |	|A spasm of anger passed swiftly over the hobbit 's face again . |	|Suddenly it gave way to a look of relief and a laugh . |	0										
0.131542935914337	303	|It was generally agreed that the joke was in very bad taste , and more food and drink were needed to cure the guests of shock and annoyance . |	|` He 's mad . |	|I always said so , ' was probably the most popular comment . |	1	DEFAULT									
0.567433989956615	162	|Then the weather clouded over . |	|That was on Wednesday the eve of the Party . |	|Anxiety was intense . |	0										
0.430100004694896	346	|It was . |	|You have wisely kept that ring secret all these years , and it seemed to me necessary to give your guests something else that would seem to explain your sudden vanishment . ' |	|` And would spoil my joke . |	1	DEFAULT									
0.462049100199704	206	|Many young hobbits were included , and present by parental permission ; for hobbits were easy-going with their children in the matter of sitting up late , especially when there was a chance of getting them a free meal . |	|Bringing up young hobbits took a lot of provender . |	|There were many Bagginses and Boffins , and also many Tooks and Brandybucks ; there were various Grubbs -LRB- relations of Bilbo Baggins ' grandmother -RRB- , and various Chubbs -LRB- connexions of his Took grandfather -RRB- ; and selection of Burrowses , Bolgers , Bracegirdles , Brockhouses , Goodbodies , Hornblowers and Proudfoots . |	0										
0.670007287369487	451	|Let it go ! |	|And then you can go yourself , and be free . ' |	|` I 'll do as I choose and go as I please , ' said Bilbo obstinately . |	1	DEFAULT									
